Order_Date,Product_Name,Total
2016-09-04,moveis_decoracao,136.23
2016-09-05,telefonia,75.06
2016-10-02,bebes,109.34
2016-10-03,brinquedos,154.57
2016-10-03,esporte_lazer,128.43
2016-10-03,fashion_calcados,40.95
2016-10-03,moveis_decoracao,225.73
2016-10-03,relogios_presentes,45.46
2016-10-04,automotivo,18.62
2016-10-04,bebes,326.14
2016-10-04,beleza_saude,1558.64
2016-10-04,brinquedos,936.17
2016-10-04,cama_mesa_banho,191.62
2016-10-04,climatizacao,826.69
2016-10-04,consoles_games,2209.32
2016-10-04,cool_stuff,228.42
2016-10-04,esporte_lazer,798.1700000000001
2016-10-04,ferramentas_jardim,196.27
2016-10-04,informatica_acessorios,259.89
2016-10-04,moveis_decoracao,2098.77
2016-10-04,moveis_escritorio,115.22
2016-10-04,perfumaria,1286.84
2016-10-04,telefonia,292.98
2016-10-04,telefonia_fixa,214.98
2016-10-04,utilidades_domesticas,353.76000000000005
2016-10-05,automotivo,801.9
2016-10-05,bebes,534.88
2016-10-05,beleza_saude,380.51
2016-10-05,brinquedos,1519.05
2016-10-05,cama_mesa_banho,184.87
2016-10-05,climatizacao,676.9200000000001
2016-10-05,consoles_games,661.75
2016-10-05,eletronicos,1227.78
2016-10-05,esporte_lazer,818.12
2016-10-05,fashion_roupa_feminina,69.63
2016-10-05,fashion_roupa_masculina,35.86
2016-10-05,industria_comercio_e_negocios,113.17
2016-10-05,informatica_acessorios,196.76
2016-10-05,livros_tecnicos,299.84000000000003
2016-10-05,market_place,822.3000000000001
2016-10-05,moveis_decoracao,501.28
2016-10-05,moveis_escritorio,115.22
2016-10-05,perfumaria,686.92
2016-10-05,telefonia,149.7
2016-10-05,telefonia_fixa,161.65
2016-10-06,automotivo,594.46
2016-10-06,bebes,227.09000000000003
2016-10-06,beleza_saude,720.49
2016-10-06,brinquedos,293.57
2016-10-06,cama_mesa_banho,74.59
2016-10-06,consoles_games,25.96
2016-10-06,cool_stuff,341.99
2016-10-06,eletronicos,119.79
2016-10-06,esporte_lazer,1607.23
2016-10-06,fashion_bolsas_e_acessorios,229.51
2016-10-06,ferramentas_jardim,156.22
2016-10-06,informatica_acessorios,254.29
2016-10-06,market_place,250.69
2016-10-06,moveis_decoracao,372.54
2016-10-06,perfumaria,1649.57
2016-10-06,pet_shop,244.02000000000004
2016-10-06,relogios_presentes,1324.6999999999998
2016-10-06,telefonia,86.16
2016-10-06,telefonia_fixa,91.16
2016-10-06,utilidades_domesticas,467.2000000000001
2016-10-07,audio,147.08
2016-10-07,automotivo,142.63
2016-10-07,bebes,266.74
2016-10-07,beleza_saude,694.69
2016-10-07,brinquedos,873.85
2016-10-07,climatizacao,401.3
2016-10-07,cool_stuff,756.7
2016-10-07,esporte_lazer,160.44
2016-10-07,ferramentas_jardim,611.56
2016-10-07,industria_comercio_e_negocios,113.17
2016-10-07,informatica_acessorios,441.63000000000005
2016-10-07,market_place,72.6
2016-10-07,moveis_decoracao,726.09
2016-10-07,moveis_escritorio,150.46
2016-10-07,perfumaria,1481.55
2016-10-07,pet_shop,831.36
2016-10-07,telefonia,29.86
2016-10-07,telefonia_fixa,286.54999999999995
2016-10-07,utilidades_domesticas,363.39
2016-10-08,automotivo,45.96
2016-10-08,bebes,354.89
2016-10-08,beleza_saude,1188.28
2016-10-08,brinquedos,111.22
2016-10-08,consoles_games,971.96
2016-10-08,esporte_lazer,91.38
2016-10-08,fashion_bolsas_e_acessorios,60.86
2016-10-08,ferramentas_jardim,82.08
2016-10-08,fraldas_higiene,150.99
2016-10-08,industria_comercio_e_negocios,207.22000000000003
2016-10-08,informatica_acessorios,455.21
2016-10-08,moveis_decoracao,1558.53
2016-10-08,moveis_escritorio,783.22
2016-10-08,perfumaria,1079.06
2016-10-08,relogios_presentes,2097.88
2016-10-08,utilidades_domesticas,249.12
2016-10-09,automotivo,459.14
2016-10-09,beleza_saude,521.12
2016-10-09,brinquedos,725.0
2016-10-09,cama_mesa_banho,155.5
2016-10-09,esporte_lazer,135.85
2016-10-09,fashion_bolsas_e_acessorios,244.58
2016-10-09,ferramentas_jardim,419.06
2016-10-09,informatica_acessorios,102.1
2016-10-09,livros_interesse_geral,144.54
2016-10-09,moveis_decoracao,915.65
2016-10-09,moveis_escritorio,159.35
2016-10-09,perfumaria,83.24
2016-10-09,utilidades_domesticas,60.52
2016-10-10,alimentos,96.23
2016-10-10,audio,35.95
2016-10-10,automotivo,194.85
2016-10-10,beleza_saude,572.07
2016-10-10,brinquedos,372.65
2016-10-10,consoles_games,220.43
2016-10-10,esporte_lazer,187.49
2016-10-10,fashion_bolsas_e_acessorios,121.54
2016-10-10,informatica_acessorios,249.69
2016-10-10,market_place,532.14
2016-10-10,moveis_decoracao,1391.8300000000002
2016-10-10,moveis_escritorio,264.08
2016-10-10,perfumaria,83.58
2016-10-10,pet_shop,116.16
2016-10-10,telefonia,75.28
2016-10-10,telefonia_fixa,20.11
2016-10-10,utilidades_domesticas,48.55
2016-12-23,fashion_bolsas_e_acessorios,19.62
2017-01-05,automotivo,39.24
2017-01-05,bebes,39.24
2017-01-05,brinquedos,68.57000000000001
2017-01-05,fashion_bolsas_e_acessorios,176.58
2017-01-05,ferramentas_jardim,91.92
2017-01-05,moveis_quarto,148.76000000000002
2017-01-05,musica,37.24
2017-01-05,papelaria,19.62
2017-01-05,pet_shop,86.10000000000001
2017-01-06,beleza_saude,3333.55
2017-01-06,brinquedos,175.28
2017-01-06,consoles_games,124.84
2017-01-06,telefonia_fixa,21.450000000000003
2017-01-07,beleza_saude,389.43
2017-01-07,cool_stuff,846.52
2017-01-07,moveis_decoracao,47.83
2017-01-07,relogios_presentes,164.21
2017-01-08,cama_mesa_banho,84.59
2017-01-08,fashion_bolsas_e_acessorios,141.37
2017-01-08,ferramentas_jardim,256.79
2017-01-08,moveis_decoracao,301.78000000000003
2017-01-08,telefonia_fixa,25.1
2017-01-09,beleza_saude,130.75
2017-01-09,cool_stuff,367.65
2017-01-09,esporte_lazer,151.37
2017-01-09,moveis_decoracao,108.12
2017-01-09,pet_shop,16.62
2017-01-10,cama_mesa_banho,152.75
2017-01-10,cool_stuff,191.4
2017-01-10,ferramentas_jardim,425.07
2017-01-10,moveis_decoracao,82.19
2017-01-10,relogios_presentes,719.76
2017-01-11,bebes,131.35
2017-01-11,brinquedos,339.99
2017-01-11,eletroportateis,117.27
2017-01-11,esporte_lazer,229.65
2017-01-11,ferramentas_jardim,1262.16
2017-01-11,moveis_decoracao,28.46
2017-01-11,relogios_presentes,144.07
2017-01-11,telefonia,782.74
2017-01-11,telefonia_fixa,26.64
2017-01-12,bebes,74.49
2017-01-12,eletroportateis,399.72
2017-01-12,fashion_bolsas_e_acessorios,58.74
2017-01-12,informatica_acessorios,471.54
2017-01-12,moveis_decoracao,663.55
2017-01-12,telefonia,803.7900000000001
2017-01-12,utilidades_domesticas,30.86
2017-01-13,beleza_saude,270.57
2017-01-13,cama_mesa_banho,85.60000000000001
2017-01-13,esporte_lazer,149.62
2017-01-13,ferramentas_jardim,1263.19
2017-01-13,moveis_decoracao,188.71
2017-01-13,relogios_presentes,305.44
2017-01-13,utilidades_domesticas,517.59
2017-01-14,cama_mesa_banho,77.75
2017-01-14,consoles_games,124.84
2017-01-14,esporte_lazer,552.14
2017-01-14,moveis_decoracao,619.37
2017-01-14,telefonia_fixa,125.47
2017-01-15,beleza_saude,374.28
2017-01-15,brinquedos,176.23000000000002
2017-01-15,cama_mesa_banho,64.46
2017-01-15,cool_stuff,54.95
2017-01-15,esporte_lazer,199.36
2017-01-15,fashion_bolsas_e_acessorios,104.65
2017-01-15,ferramentas_jardim,848.76
2017-01-15,moveis_decoracao,678.63
2017-01-15,telefonia,50.02
2017-01-16,automotivo,1046.44
2017-01-16,beleza_saude,779.6600000000001
2017-01-16,cool_stuff,665.7
2017-01-16,eletronicos,55.11
2017-01-16,esporte_lazer,42.52
2017-01-16,fashion_bolsas_e_acessorios,147.22
2017-01-16,market_place,43.86
2017-01-16,moveis_decoracao,509.58
2017-01-16,pet_shop,93.72
2017-01-16,telefonia,29.49
2017-01-16,telefonia_fixa,295.1
2017-01-17,automotivo,122.54
2017-01-17,bebes,150.22
2017-01-17,beleza_saude,367.56
2017-01-17,brinquedos,503.47
2017-01-17,cama_mesa_banho,60.64
2017-01-17,cool_stuff,82.58000000000001
2017-01-17,eletronicos,203.85
2017-01-17,eletroportateis,53.46
2017-01-17,esporte_lazer,488.85
2017-01-17,fashion_bolsas_e_acessorios,185.26
2017-01-17,ferramentas_jardim,175.85
2017-01-17,moveis_decoracao,1750.0500000000002
2017-01-17,perfumaria,138.3
2017-01-17,relogios_presentes,406.14
2017-01-17,telefonia_fixa,43.900000000000006
2017-01-18,automotivo,139.59
2017-01-18,bebes,386.58
2017-01-18,beleza_saude,676.98
2017-01-18,brinquedos,320.82
2017-01-18,cama_mesa_banho,84.59
2017-01-18,consoles_games,740.62
2017-01-18,eletrodomesticos_2,485.38
2017-01-18,eletronicos,149.18
2017-01-18,esporte_lazer,219.82
2017-01-18,ferramentas_jardim,101.18
2017-01-18,informatica_acessorios,286.17
2017-01-18,market_place,88.23
2017-01-18,moveis_decoracao,412.16
2017-01-18,papelaria,176.23000000000002
2017-01-18,pet_shop,123.04
2017-01-18,relogios_presentes,204.49
2017-01-18,telefonia_fixa,27.04
2017-01-18,utilidades_domesticas,186.46
2017-01-19,automotivo,198.68
2017-01-19,bebes,400.72
2017-01-19,beleza_saude,161.71
2017-01-19,brinquedos,43.62
2017-01-19,cama_mesa_banho,331.45000000000005
2017-01-19,eletronicos,44.02
2017-01-19,esporte_lazer,744.38
2017-01-19,informatica_acessorios,96.1
2017-01-19,market_place,87.83
2017-01-19,moveis_decoracao,1431.42
2017-01-19,telefonia,22.55
2017-01-19,telefonia_fixa,25.51
2017-01-19,utilidades_domesticas,552.17
2017-01-20,automotivo,497.74
2017-01-20,bebes,36.04
2017-01-20,beleza_saude,602.47
2017-01-20,cama_mesa_banho,138.35
2017-01-20,consoles_games,296.91
2017-01-20,cool_stuff,787.87
2017-01-20,eletronicos,263.04
2017-01-20,esporte_lazer,247.37
2017-01-20,fashion_bolsas_e_acessorios,75.72999999999999
2017-01-20,fashion_calcados,49.01
2017-01-20,ferramentas_jardim,121.84
2017-01-20,moveis_decoracao,781.36
2017-01-20,papelaria,387.64
2017-01-21,automotivo,33.52
2017-01-21,beleza_saude,44.95
2017-01-21,cama_mesa_banho,538.38
2017-01-21,consoles_games,303.72
2017-01-21,cool_stuff,26.76
2017-01-21,eletronicos,22.46
2017-01-21,esporte_lazer,169.95
2017-01-21,fashion_roupa_masculina,159.11
2017-01-21,informatica_acessorios,35.95
2017-01-21,moveis_decoracao,1311.92
2017-01-21,papelaria,448.05
2017-01-22,bebes,50.96
2017-01-22,beleza_saude,1164.69
2017-01-22,brinquedos,247.73
2017-01-22,cama_mesa_banho,187.82
2017-01-22,consoles_games,709.93
2017-01-22,eletronicos,22.46
2017-01-22,esporte_lazer,133.09
2017-01-22,fashion_underwear_e_moda_praia,102.15
2017-01-22,ferramentas_jardim,413.28
2017-01-22,moveis_decoracao,801.8800000000001
2017-01-22,pet_shop,170.36
2017-01-22,telefonia_fixa,112.06
2017-01-22,utilidades_domesticas,25.46
2017-01-23,agro_industria_e_comercio,61.42
2017-01-23,automotivo,817.37
2017-01-23,beleza_saude,1335.01
2017-01-23,brinquedos,162.84
2017-01-23,cama_mesa_banho,444.3200000000001
2017-01-23,climatizacao,338.46000000000004
2017-01-23,consoles_games,346.38
2017-01-23,cool_stuff,160.77
2017-01-23,esporte_lazer,1333.05
2017-01-23,fashion_bolsas_e_acessorios,415.1
2017-01-23,ferramentas_jardim,1817.05
2017-01-23,informatica_acessorios,73.37
2017-01-23,moveis_decoracao,431.38
2017-01-23,pet_shop,152.06
2017-01-23,telefonia,32.47
2017-01-23,utilidades_domesticas,383.82
2017-01-24,automotivo,984.7100000000002
2017-01-24,bebes,211.42
2017-01-24,beleza_saude,963.88
2017-01-24,brinquedos,1258.28
2017-01-24,cama_mesa_banho,127.61
2017-01-24,consoles_games,896.5999999999999
2017-01-24,cool_stuff,186.49
2017-01-24,esporte_lazer,588.42
2017-01-24,fashion_bolsas_e_acessorios,91.07
2017-01-24,fashion_roupa_feminina,33.36
2017-01-24,ferramentas_jardim,312.24
2017-01-24,informatica_acessorios,113.86
2017-01-24,market_place,239.9
2017-01-24,moveis_decoracao,416.56
2017-01-24,perfumaria,74.49
2017-01-24,utilidades_domesticas,348.20000000000005
2017-01-25,automotivo,516.52
2017-01-25,beleza_saude,825.74
2017-01-25,brinquedos,686.03
2017-01-25,cama_mesa_banho,223.7
2017-01-25,casa_conforto_2,71.71
2017-01-25,consoles_games,239.64
2017-01-25,cool_stuff,2170.61
2017-01-25,eletroportateis,875.96
2017-01-25,esporte_lazer,484.3
2017-01-25,fashion_bolsas_e_acessorios,506.98
2017-01-25,fashion_roupa_feminina,69.45
2017-01-25,ferramentas_jardim,386.41
2017-01-25,informatica_acessorios,120.36
2017-01-25,moveis_decoracao,846.96
2017-01-25,perfumaria,1504.34
2017-01-25,telefonia,750.5
2017-01-25,telefonia_fixa,23.93
2017-01-25,utilidades_domesticas,120.04
2017-01-26,automotivo,262.4
2017-01-26,bebes,426.15
2017-01-26,beleza_saude,796.62
2017-01-26,brinquedos,97.72
2017-01-26,cama_mesa_banho,353.87
2017-01-26,casa_conforto_2,23.86
2017-01-26,consoles_games,1189.21
2017-01-26,cool_stuff,931.57
2017-01-26,eletrodomesticos_2,463.54
2017-01-26,esporte_lazer,3447.6000000000004
2017-01-26,fashion_bolsas_e_acessorios,148.43
2017-01-26,ferramentas_jardim,798.23
2017-01-26,informatica_acessorios,63.01
2017-01-26,malas_acessorios,168.57999999999998
2017-01-26,moveis_cozinha_area_de_servico_jantar_e_jardim,128.2
2017-01-26,moveis_decoracao,1801.08
2017-01-26,papelaria,395.57
2017-01-26,perfumaria,1734.68
2017-01-26,relogios_presentes,1323.3
2017-01-26,seguros_e_servicos,209.06
2017-01-26,telefonia,79.0
2017-01-26,telefonia_fixa,207.94000000000003
2017-01-26,utilidades_domesticas,485.32
2017-01-27,alimentos,33.32
2017-01-27,bebes,1391.98
2017-01-27,beleza_saude,1081.3
2017-01-27,brinquedos,676.77
2017-01-27,cama_mesa_banho,179.2
2017-01-27,climatizacao,192.9
2017-01-27,consoles_games,582.99
2017-01-27,cool_stuff,398.44
2017-01-27,esporte_lazer,417.23
2017-01-27,fashion_bolsas_e_acessorios,42.9
2017-01-27,ferramentas_jardim,237.6
2017-01-27,informatica_acessorios,2332.09
2017-01-27,instrumentos_musicais,357.74
2017-01-27,livros_interesse_geral,144.14
2017-01-27,moveis_decoracao,1212.77
2017-01-27,moveis_escritorio,532.96
2017-01-27,moveis_sala,461.57
2017-01-27,papelaria,327.5
2017-01-27,perfumaria,276.34
2017-01-27,pet_shop,354.49
2017-01-27,relogios_presentes,1326.79
2017-01-27,telefonia,59.96
2017-01-27,telefonia_fixa,15.71
2017-01-28,automotivo,383.2000000000001
2017-01-28,bebes,763.0
2017-01-28,beleza_saude,717.8
2017-01-28,brinquedos,148.98
2017-01-28,cama_mesa_banho,154.8
2017-01-28,climatizacao,207.0
2017-01-28,cool_stuff,1075.89
2017-01-28,eletrodomesticos_2,2506.9
2017-01-28,eletronicos,86.9
2017-01-28,esporte_lazer,334.0
2017-01-28,ferramentas_jardim,213.79
2017-01-28,moveis_decoracao,549.98
2017-01-28,moveis_escritorio,137.6
2017-01-28,perfumaria,507.9
2017-01-28,telefonia,246.97
2017-01-28,utilidades_domesticas,78.0
2017-01-29,alimentos,45.5
2017-01-29,bebes,1961.0
2017-01-29,beleza_saude,236.8
2017-01-29,brinquedos,305.98
2017-01-29,cama_mesa_banho,323.79
2017-01-29,consoles_games,327.9
2017-01-29,eletrodomesticos_2,236.9
2017-01-29,esporte_lazer,470.3
2017-01-29,fashion_bolsas_e_acessorios,240.7
2017-01-29,ferramentas_jardim,128.0
2017-01-29,informatica_acessorios,44.9
2017-01-29,malas_acessorios,257.9
2017-01-29,moveis_decoracao,548.8
2017-01-29,moveis_sala,259.99
2017-01-29,perfumaria,931.2
2017-01-29,pet_shop,186.0
2017-01-29,relogios_presentes,240.4
2017-01-29,utilidades_domesticas,306.6
2017-01-30,automotivo,672.2
2017-01-30,bebes,626.88
2017-01-30,beleza_saude,1594.38
2017-01-30,brinquedos,420.98
2017-01-30,cama_mesa_banho,830.89
2017-01-30,construcao_ferramentas_construcao,335.0
2017-01-30,cool_stuff,356.99
2017-01-30,eletrodomesticos_2,577.0
2017-01-30,eletroportateis,217.0
2017-01-30,esporte_lazer,517.98
2017-01-30,fashion_underwear_e_moda_praia,69.0
2017-01-30,ferramentas_jardim,898.8000000000001
2017-01-30,informatica_acessorios,676.6
2017-01-30,market_place,43.0
2017-01-30,moveis_decoracao,878.4000000000001
2017-01-30,moveis_sala,373.97
2017-01-30,pcs,2217.99
2017-01-30,perfumaria,485.8
2017-01-30,telefonia,199.77
2017-01-30,utilidades_domesticas,216.4
2017-01-31,agro_industria_e_comercio,46.34
2017-01-31,automotivo,130.06
2017-01-31,bebes,489.9
2017-01-31,beleza_saude,1427.78
2017-01-31,brinquedos,84.99
2017-01-31,cama_mesa_banho,543.9100000000001
2017-01-31,consoles_games,509.9500000000001
2017-01-31,cool_stuff,518.51
2017-01-31,dvds_blu_ray,47.8
2017-01-31,eletrodomesticos_2,277.88
2017-01-31,eletroportateis,124.84
2017-01-31,esporte_lazer,1214.6699999999998
2017-01-31,fashion_bolsas_e_acessorios,67.9
2017-01-31,ferramentas_jardim,273.9
2017-01-31,informatica_acessorios,63.65
2017-01-31,livros_interesse_geral,127.41
2017-01-31,malas_acessorios,138.9
2017-01-31,market_place,45.4
2017-01-31,moveis_decoracao,1260.9
2017-01-31,moveis_escritorio,1147.18
2017-01-31,moveis_sala,423.69
2017-01-31,perfumaria,273.29
2017-01-31,relogios_presentes,3476.23
2017-01-31,telefonia,354.25
2017-01-31,telefonia_fixa,19.71
2017-01-31,utilidades_domesticas,55.46
2017-02-01,alimentos,167.1
2017-02-01,automotivo,490.43
2017-02-01,bebes,113.07
2017-02-01,beleza_saude,1570.65
2017-02-01,brinquedos,431.85
2017-02-01,cama_mesa_banho,370.71
2017-02-01,cool_stuff,1489.06
2017-02-01,eletroportateis,177.54000000000002
2017-02-01,esporte_lazer,635.92
2017-02-01,fashion_bolsas_e_acessorios,103.38
2017-02-01,ferramentas_jardim,207.07
2017-02-01,informatica_acessorios,935.58
2017-02-01,livros_interesse_geral,65.46
2017-02-01,malas_acessorios,176.76
2017-02-01,market_place,119.09
2017-02-01,moveis_decoracao,1030.44
2017-02-01,moveis_escritorio,489.6
2017-02-01,perfumaria,209.49
2017-02-01,pet_shop,283.15
2017-02-01,relogios_presentes,326.39
2017-02-01,telefonia,219.29
2017-02-01,telefonia_fixa,25.51
2017-02-02,audio,44.01
2017-02-02,automotivo,76.02
2017-02-02,beleza_saude,1385.11
2017-02-02,brinquedos,267.09
2017-02-02,cama_mesa_banho,124.53
2017-02-02,consoles_games,1291.27
2017-02-02,construcao_ferramentas_construcao,171.03
2017-02-02,cool_stuff,1364.93
2017-02-02,eletroportateis,318.14
2017-02-02,esporte_lazer,781.37
2017-02-02,fashion_roupa_masculina,56.18
2017-02-02,ferramentas_jardim,315.48
2017-02-02,informatica_acessorios,269.86
2017-02-02,malas_acessorios,141.75
2017-02-02,moveis_decoracao,811.64
2017-02-02,moveis_escritorio,140.11
2017-02-02,moveis_sala,611.28
2017-02-02,papelaria,445.72
2017-02-02,perfumaria,219.91
2017-02-02,relogios_presentes,848.77
2017-02-02,tablets_impressao_imagem,234.0
2017-02-02,telefonia,456.2600000000001
2017-02-03,automotivo,408.99
2017-02-03,beleza_saude,1597.84
2017-02-03,brinquedos,1632.65
2017-02-03,cama_mesa_banho,234.04
2017-02-03,consoles_games,416.49
2017-02-03,cool_stuff,255.29
2017-02-03,eletrodomesticos_2,30.11
2017-02-03,esporte_lazer,817.53
2017-02-03,fashion_bolsas_e_acessorios,296.69000000000005
2017-02-03,informatica_acessorios,55.87
2017-02-03,instrumentos_musicais,1317.36
2017-02-03,malas_acessorios,124.84
2017-02-03,moveis_decoracao,1367.4
2017-02-03,moveis_escritorio,873.3199999999999
2017-02-03,papelaria,112.99
2017-02-03,perfumaria,629.89
2017-02-03,relogios_presentes,349.66
2017-02-03,telefonia,1011.93
2017-02-04,automotivo,372.69
2017-02-04,bebes,94.63
2017-02-04,beleza_saude,4452.41
2017-02-04,brinquedos,255.25
2017-02-04,cama_mesa_banho,357.21000000000004
2017-02-04,casa_conforto,124.35
2017-02-04,consoles_games,264.86
2017-02-04,cool_stuff,398.9
2017-02-04,eletroportateis,207.51
2017-02-04,esporte_lazer,1128.84
2017-02-04,fashion_bolsas_e_acessorios,246.13
2017-02-04,fashion_underwear_e_moda_praia,79.02
2017-02-04,ferramentas_jardim,505.15
2017-02-04,informatica_acessorios,164.36
2017-02-04,malas_acessorios,70.97999999999999
2017-02-04,moveis_decoracao,954.36
2017-02-04,moveis_escritorio,150.20000000000002
2017-02-04,moveis_sala,1047.32
2017-02-04,papelaria,177.44
2017-02-04,perfumaria,522.66
2017-02-04,pet_shop,352.68
2017-02-04,relogios_presentes,251.28
2017-02-04,telefonia,234.24
2017-02-04,utilidades_domesticas,120.02
2017-02-05,agro_industria_e_comercio,36.51
2017-02-05,automotivo,358.44
2017-02-05,bebes,157.94
2017-02-05,beleza_saude,1756.33
2017-02-05,cama_mesa_banho,1360.23
2017-02-05,cool_stuff,136.04
2017-02-05,esporte_lazer,974.15
2017-02-05,fashion_bolsas_e_acessorios,214.87
2017-02-05,fashion_roupa_masculina,118.03
2017-02-05,fashion_underwear_e_moda_praia,59.73
2017-02-05,ferramentas_jardim,100.54
2017-02-05,instrumentos_musicais,305.08000000000004
2017-02-05,malas_acessorios,202.46
2017-02-05,moveis_decoracao,1744.2
2017-02-05,moveis_escritorio,1248.45
2017-02-05,papelaria,193.02
2017-02-05,perfumaria,74.49
2017-02-05,pet_shop,318.22
2017-02-05,relogios_presentes,35.86
2017-02-05,telefonia,397.19000000000005
2017-02-05,telefonia_fixa,62.13
2017-02-06,automotivo,644.83
2017-02-06,beleza_saude,1509.83
2017-02-06,brinquedos,383.77
2017-02-06,cama_mesa_banho,1199.12
2017-02-06,consoles_games,416.96
2017-02-06,cool_stuff,1591.48
2017-02-06,dvds_blu_ray,35.7
2017-02-06,eletroportateis,149.20000000000002
2017-02-06,esporte_lazer,821.72
2017-02-06,fashion_bolsas_e_acessorios,66.72
2017-02-06,ferramentas_jardim,59.35
2017-02-06,informatica_acessorios,106.14
2017-02-06,market_place,81.02
2017-02-06,moveis_decoracao,994.03
2017-02-06,perfumaria,638.8499999999999
2017-02-06,pet_shop,133.04999999999998
2017-02-06,relogios_presentes,251.28
2017-02-06,telefonia,715.1
2017-02-06,telefonia_fixa,44.42
2017-02-06,utilidades_domesticas,454.33
2017-02-07,alimentos,40.16
2017-02-07,automotivo,1226.36
2017-02-07,bebes,325.08000000000004
2017-02-07,beleza_saude,576.84
2017-02-07,brinquedos,213.7
2017-02-07,cama_mesa_banho,799.9100000000001
2017-02-07,construcao_ferramentas_jardim,624.6800000000001
2017-02-07,cool_stuff,991.92
2017-02-07,eletronicos,143.74
2017-02-07,eletroportateis,674.87
2017-02-07,esporte_lazer,2297.02
2017-02-07,fashion_bolsas_e_acessorios,343.85
2017-02-07,fashion_roupa_masculina,164.38
2017-02-07,fashion_underwear_e_moda_praia,66.53
2017-02-07,ferramentas_jardim,424.0
2017-02-07,informatica_acessorios,968.03
2017-02-07,instrumentos_musicais,35.86
2017-02-07,malas_acessorios,598.6400000000001
2017-02-07,market_place,51.99
2017-02-07,moveis_decoracao,1667.69
2017-02-07,moveis_escritorio,629.36
2017-02-07,moveis_sala,384.3299999999999
2017-02-07,papelaria,258.76
2017-02-07,perfumaria,487.75999999999993
2017-02-07,pet_shop,60.65
2017-02-07,relogios_presentes,1910.06
2017-02-07,tablets_impressao_imagem,110.3
2017-02-07,telefonia,1333.77
2017-02-08,agro_industria_e_comercio,39.77
2017-02-08,alimentos,181.98
2017-02-08,automotivo,1409.73
2017-02-08,bebes,257.17
2017-02-08,beleza_saude,1150.68
2017-02-08,brinquedos,313.11
2017-02-08,cama_mesa_banho,495.41
2017-02-08,cool_stuff,250.04
2017-02-08,eletronicos,54.42
2017-02-08,eletroportateis,508.15
2017-02-08,esporte_lazer,1129.66
2017-02-08,fashion_bolsas_e_acessorios,58.62
2017-02-08,ferramentas_jardim,491.68
2017-02-08,informatica_acessorios,344.80999999999995
2017-02-08,livros_interesse_geral,258.61
2017-02-08,malas_acessorios,639.74
2017-02-08,market_place,46.49
2017-02-08,moveis_decoracao,1079.45
2017-02-08,moveis_escritorio,1222.49
2017-02-08,moveis_sala,925.26
2017-02-08,papelaria,593.9
2017-02-08,perfumaria,1053.69
2017-02-08,pet_shop,111.86
2017-02-08,relogios_presentes,1347.96
2017-02-08,telefonia,68.24000000000001
2017-02-08,telefonia_fixa,25.1
2017-02-08,utilidades_domesticas,582.96
2017-02-09,automotivo,1721.93
2017-02-09,bebes,39.46
2017-02-09,beleza_saude,1060.41
2017-02-09,brinquedos,127.67
2017-02-09,cama_mesa_banho,1135.33
2017-02-09,casa_construcao,203.42
2017-02-09,cool_stuff,573.53
2017-02-09,eletroportateis,382.61
2017-02-09,esporte_lazer,499.01
2017-02-09,fashion_bolsas_e_acessorios,227.2
2017-02-09,fashion_underwear_e_moda_praia,39.51
2017-02-09,ferramentas_jardim,273.21
2017-02-09,informatica_acessorios,385.07
2017-02-09,livros_interesse_geral,123.25
2017-02-09,moveis_decoracao,1102.38
2017-02-09,moveis_escritorio,1831.02
2017-02-09,papelaria,104.73
2017-02-09,perfumaria,739.6099999999999
2017-02-09,pet_shop,141.25
2017-02-09,telefonia,325.84
2017-02-09,utilidades_domesticas,445.82
2017-02-10,automotivo,1168.42
2017-02-10,bebes,208.16
2017-02-10,beleza_saude,920.11
2017-02-10,brinquedos,524.72
2017-02-10,cama_mesa_banho,1068.72
2017-02-10,climatizacao,249.94
2017-02-10,consoles_games,332.7
2017-02-10,cool_stuff,572.25
2017-02-10,eletroportateis,39.11
2017-02-10,esporte_lazer,385.98
2017-02-10,fashion_roupa_feminina,134.0
2017-02-10,fashion_roupa_masculina,71.71
2017-02-10,ferramentas_jardim,943.64
2017-02-10,informatica_acessorios,4204.36
2017-02-10,market_place,95.72
2017-02-10,moveis_decoracao,255.6
2017-02-10,moveis_escritorio,1407.67
2017-02-10,papelaria,41.86
2017-02-10,perfumaria,396.73
2017-02-10,pet_shop,75.53
2017-02-10,relogios_presentes,1742.3000000000002
2017-02-10,tablets_impressao_imagem,113.86
2017-02-10,telefonia,328.68
2017-02-10,utilidades_domesticas,711.49
2017-02-11,bebes,66.05
2017-02-11,beleza_saude,256.12
2017-02-11,brinquedos,323.22
2017-02-11,cama_mesa_banho,149.78
2017-02-11,eletroportateis,214.53
2017-02-11,esporte_lazer,588.21
2017-02-11,fashion_bolsas_e_acessorios,64.42
2017-02-11,fashion_underwear_e_moda_praia,175.36
2017-02-11,informatica_acessorios,152.99
2017-02-11,market_place,50.7
2017-02-11,moveis_decoracao,997.68
2017-02-11,moveis_escritorio,1095.07
2017-02-11,papelaria,111.01
2017-02-11,perfumaria,24.42
2017-02-11,pet_shop,73.13
2017-02-11,telefonia,322.02
2017-02-11,utilidades_domesticas,415.97
2017-02-12,agro_industria_e_comercio,113.87
2017-02-12,automotivo,20.950000000000003
2017-02-12,bebes,280.14
2017-02-12,beleza_saude,747.9399999999999
2017-02-12,brinquedos,2038.37
